period_start,crime_head,cases_reported,geography,source,source_url,data_classification,licence
2021-07-01,Theft,1627.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2021-08-01,Theft,1672.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2021-09-01,Theft,1580.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2021-10-01,Theft,1546.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2021-11-01,Theft,1597.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2021-12-01,Theft,1749.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2022-01-01,Theft,1583.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2022-02-01,Theft,1614.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2022-03-01,Theft,1717.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2022-04-01,Theft,1703.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2022-05-01,Theft,1874.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2022-06-01,Theft,1930.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2022-07-01,Theft,1954.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2022-08-01,Theft,1871.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2022-09-01,Theft,1652.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2022-10-01,Theft,1649.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2022-11-01,Theft,1717.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2022-12-01,Theft,1951.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2023-01-01,Theft,3603.0815443768024,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2023-02-01,Theft,1626.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2023-03-01,Theft,1661.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2023-04-01,Theft,1560.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2023-05-01,Theft,1723.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2023-06-01,Theft,2422.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2023-08-01,Theft,2870.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2023-09-01,Theft,2248.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2023-10-01,Theft,2392.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2024-01-01,Theft,1943.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2024-02-01,Theft,2010.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2024-03-01,Theft,2126.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2024-04-01,Theft,1765.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2024-05-01,Theft,2128.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2024-06-01,Theft,2026.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2024-07-01,Theft,1751.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2024-08-01,Theft,1751.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2024-09-01,Theft,1759.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2024-10-01,Theft,1769.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2024-11-01,Theft,1665.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
2024-12-01,Theft,1890.0,Karnataka (State),Kaggle: Karnataka Crime Review 2021-2024 (Aayush Rokade),https://www.kaggle.com/datasets/aayushrokade/crime-review-of-karnataka-2021-2024,public_aggregate,CC0 (Kaggle)
